instance_id,global,local,label
24477,0.02,6.1010406149309694e-05,1
24477,0.05,6.12845356033185e-05,1
24477,0.06,5.834575201512877e-05,1
24477,0.02,5.960132317520216e-05,1
24477,0.0,5.5556942214417356e-05,1
24477,0.05,5.87063262480057e-05,1
24477,0.04,5.85342792154261e-05,1
24477,0.28,6.195574045190739e-05,1
24477,0.0,5.6445646732057684e-05,1
24477,0.31,6.331056818076423e-05,1
24477,0.51,0.9974597195028772,1
24477,0.01,5.38966173664952e-05,1
24477,0.28,6.199322141035464e-05,1
24477,0.28,6.29206210165101e-05,1
24477,0.06,5.820723787055121e-05,1
24477,0.03,5.904132182962247e-05,1
24477,0.01,5.997336890230662e-05,1
24477,0.03,5.939030583437483e-05,1
24477,0.03,5.9350835201386464e-05,1
24477,0.0,5.473387669249911e-05,1
24477,0.27,6.471796488184792e-05,1
24477,0.29,6.443978316276753e-05,1
24477,0.12,5.7603735961537485e-05,1
24477,0.0,5.541768576643471e-05,1
24477,0.28,6.234238488476004e-05,1
24477,0.06,5.842021174887542e-05,1
24477,0.02,6.095782756699347e-05,1
24477,0.03,5.931457656998874e-05,1
24477,0.28,6.297518102195967e-05,1
24477,0.28,6.298715935685537e-05,1
24477,0.07,5.7904025852151095e-05,1
24477,0.0,5.5691050205158816e-05,1
24477,0.0,5.5036479789502805e-05,1
24477,0.28,6.26731217832671e-05,1
24477,0.0,5.633648247373729e-05,1
24477,0.04,5.865940592778729e-05,1
24477,0.06,5.8349215654560046e-05,1
24477,0.0,6.025939668491194e-05,1
24477,0.0,5.389639038083781e-05,1
24477,0.02,6.112716080909873e-05,1
24477,0.28,6.235282348901666e-05,1
24477,0.0,6.076481947937977e-05,1
24477,0.03,5.934424927817325e-05,1
24477,0.01,6.091511155878569e-05,1
24477,0.28,6.18933620386561e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.42,0.0007936884674840373,1
24477,0.28,6.18605429387139e-05,1
24477,0.09,5.8268473163623684e-05,1
24477,0.03,5.906342611365998e-05,1
24477,0.28,6.224155487483984e-05,1
24477,0.0,6.0033004847343006e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.42,0.0007936884674840373,1
24477,0.0,6.0052793743495214e-05,1
24477,0.28,6.421324658506167e-05,1
24477,0.07,5.801922007960312e-05,1
24477,0.51,0.9980051884209831,1
24477,0.05,6.148149470205972e-05,1
24477,0.28,6.266742077413693e-05,1
24477,0.23,5.681781038056052e-05,1
24477,0.25,6.4943849743236e-05,1
24477,0.28,6.296876225811173e-05,1
24477,0.46,6.529374961553687e-05,1
24477,0.08,5.8352488388217e-05,1
24477,0.03,5.8749094554781075e-05,1
24477,0.24,0.0007936884674840373,1
24477,0.23,5.676814159940304e-05,1
24477,0.01,5.9962465496838734e-05,1
24477,0.28,6.465879426911736e-05,1
24477,0.0,6.079831740240989e-05,1
24477,0.28,6.257137656301586e-05,1
24477,0.03,5.903370702675725e-05,1
24477,0.28,6.178715474537631e-05,1
24477,0.0,5.5945133384930834e-05,1
24477,0.53,0.9980084892395463,1
24477,0.0,6.0025678592315995e-05,1
24477,0.07,5.8060039346575e-05,1
24477,0.28,6.288140121462084e-05,1
24477,0.03,5.881981495292191e-05,1
24477,0.0,5.5853297691446576e-05,1
24477,0.0,5.58120875954714e-05,1
24477,0.28,6.298351758406791e-05,1
24477,0.01,5.987860582930526e-05,1
24477,0.01,5.997045207677656e-05,1
24477,0.28,6.443262653185516e-05,1
24477,0.17,5.6653611423655075e-05,1
24477,0.07,5.7886601007406854e-05,1
24477,0.03,5.908468153926531e-05,1
24477,0.0,6.0786168368100675e-05,1
24477,0.0,6.029652002742493e-05,1
24477,0.03,5.942868171440055e-05,1
24477,0.0,6.0227065445653696e-05,1
24477,0.0,6.006430516914581e-05,1
24477,0.07,5.7924587560161444e-05,1
24477,0.12,5.760500295963879e-05,1
24477,0.05,6.143843140494716e-05,1
24477,0.17,5.733969592038952e-05,1
24477,0.0,5.644172498228141e-05,1
24477,0.03,5.933930617619709e-05,1
24477,0.01,5.9885368903798825e-05,1
24477,0.26,0.0007936884674840373,1
24477,0.07,5.7975754634848e-05,1
24477,0.31,6.392133136632796e-05,1
24477,0.31,6.31831387016359e-05,1
24477,0.0,5.633619646003515e-05,1
24477,0.31,6.328077600985889e-05,1
24477,0.0,5.635310101920294e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.28,6.265804990707222e-05,1
24477,0.0,5.44754513796668e-05,1
24477,0.28,6.208391147189985e-05,1
24477,0.07,5.804685793675462e-05,1
24477,0.53,0.9980086564554681,1
24477,0.28,6.439738757823056e-05,1
24477,0.03,5.884537651080869e-05,1
24477,0.07,5.8033700080319655e-05,1
24477,0.0,5.625237995839748e-05,1
24477,0.03,5.888884060448594e-05,1
24477,0.03,5.9451682109116705e-05,1
24477,0.02,5.915538160724657e-05,1
24477,0.02,6.1011119330815997e-05,1
24477,0.28,6.25549493440124e-05,1
24477,0.28,6.171252284146187e-05,1
24477,0.07,5.777194852807498e-05,1
24477,0.0,5.551176900644069e-05,1
24477,0.5,8.224901807668748e-05,1
24477,0.07,5.802815970245184e-05,1
24477,0.07,5.81560302924648e-05,1
24477,0.04,5.860947974021788e-05,1
24477,0.0,5.419482862681275e-05,1
24477,0.03,5.875972161039944e-05,1
24477,0.03,5.875386745246894e-05,1
24477,0.28,6.271018310649279e-05,1
24477,0.29,6.300099717648362e-05,1
24477,0.0,6.046085319338133e-05,1
24477,0.32,6.387812961935381e-05,1
24477,0.28,6.167710867967473e-05,1
24477,0.0,6.0391216307245836e-05,1
24477,0.02,6.10263896411833e-05,1
24477,0.03,5.9768456296325425e-05,1
24477,0.03,5.904979497207537e-05,1
24477,0.03,5.9496153670307315e-05,1
24477,0.15,5.653992836935957e-05,1
24477,0.05,6.146000181626753e-05,1
24477,0.21,5.699355060772456e-05,1
24477,0.3,6.353763651652289e-05,1
24477,0.02,5.956060167031642e-05,1
24477,0.0,6.062485036034987e-05,1
24477,0.28,6.224190516527709e-05,1
24477,0.28,6.291736584559515e-05,1
24477,0.0,5.5076647226738105e-05,1
24477,0.02,5.971094538549205e-05,1
24477,0.3,6.368289858633706e-05,1
24477,0.0,5.466225659190738e-05,1
24477,0.28,6.185023547605139e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.23,5.68944268962227e-05,1
24477,0.0,6.058584300754281e-05,1
24477,0.0,5.479645712619783e-05,1
24477,0.2,5.701926062853542e-05,1
24477,0.0,5.539992500922734e-05,1
24477,0.53,0.9980073118635119,1
24477,0.02,6.103831985323688e-05,1
24477,0.28,6.251334181629082e-05,1
24477,0.02,5.965518175910395e-05,1
24477,0.02,5.9194861505141066e-05,1
24477,0.0,5.492724551675206e-05,1
24477,0.03,5.9411256357051985e-05,1
24477,0.07,5.778102479671051e-05,1
24477,0.3,6.359899293385334e-05,1
24477,0.28,6.467492457891176e-05,1
24477,0.5,0.07016640614948118,1
24477,0.3,6.357875606899869e-05,1
24477,0.06,5.8341127833531435e-05,1
24477,0.18,5.658052046125472e-05,1
24477,0.31,6.325607660780927e-05,1
24477,0.28,6.173679719437825e-05,1
24477,0.0,5.4434648884092245e-05,1
24477,0.28,6.173383102544057e-05,1
24477,0.32,6.343566888993261e-05,1
24477,0.0,6.065873011629046e-05,1
24477,0.03,5.978828741983035e-05,1
24477,0.12,5.7623244689909306e-05,1
24477,0.0,5.548302315855961e-05,1
24477,0.31,6.338224508920072e-05,1
24477,0.03,5.935047840795503e-05,1
24477,0.02,5.961705563451566e-05,1
24477,0.52,0.9951281155759814,1
24477,0.28,6.294893075086394e-05,1
24477,0.28,6.178997005774804e-05,1
24477,0.02,6.095821990154675e-05,1
24477,0.51,0.9979840901016759,1
24477,0.54,0.9967700312244564,1
24477,0.32,6.386926275202342e-05,1
24477,0.28,6.256867400980199e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.0,6.0892025448990347e-05,1
24477,0.0,5.998322421719795e-05,1
24477,0.0,6.0784733857275545e-05,1
24477,0.31,6.392051858049635e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.05,5.8442628735160825e-05,1
24477,0.05,6.142164728369564e-05,1
24477,0.03,5.879847300129614e-05,1
24477,0.0,5.558049587586988e-05,1
24477,0.3,6.364060041583034e-05,1
24477,0.05,6.144700554659616e-05,1
24477,0.2,5.706794454777193e-05,1
24477,0.05,6.158529056938396e-05,1
24477,0.31,6.346222831372365e-05,1
24477,0.0,6.046630408934738e-05,1
24477,0.31,6.338324709982205e-05,1
24477,0.0,6.072824943628987e-05,1
24477,0.03,5.9048467520545696e-05,1
24477,0.0,5.643481975015874e-05,1
24477,0.0,6.014041073859141e-05,1
24477,0.02,6.114713306797498e-05,1
24477,0.3,6.366650405687677e-05,1
24477,0.0,6.00365488678819e-05,1
24477,0.28,6.210775344065879e-05,1
24477,0.2,5.7089898951859744e-05,1
24477,0.08,5.770871695273079e-05,1
24477,0.0,6.005333222400472e-05,1
24477,0.23,5.67862625157906e-05,1
24477,0.31,6.358032358215911e-05,1
24477,0.28,6.212878359632243e-05,1
24477,0.05,6.145510143921494e-05,1
24477,0.28,6.167323257046146e-05,1
24477,0.42,0.0007936884674840373,1
24477,0.03,5.8791441812372345e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.02,6.116527439006923e-05,1
24477,0.0,6.026640746229993e-05,1
24477,0.04,5.862222481976855e-05,1
24477,0.2,5.704183269179353e-05,1
24477,0.03,5.889488719988987e-05,1
24477,0.02,6.110022378419936e-05,1
24477,0.04,5.8673306764979e-05,1
24477,0.16,0.0007936884674840373,1
24477,0.2,5.7103793159822826e-05,1
24477,0.12,5.767287120625085e-05,1
24477,0.01,5.38966173664952e-05,1
24477,0.05,6.135465866728855e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.04,5.854609426881585e-05,1
24477,0.03,5.946818497895247e-05,1
24477,0.07,5.7958489101987226e-05,1
24477,0.53,0.9845320619289177,1
24477,0.29,6.41152581683357e-05,1
24477,0.37,6.536066590634673e-05,1
24477,0.15,5.736856432186944e-05,1
24477,0.28,6.462701935227368e-05,1
24477,0.28,6.224988566350889e-05,1
24477,0.31,6.327385213610959e-05,1
24477,0.28,6.424850547680653e-05,1
24477,0.17,5.727909916487626e-05,1
24477,0.03,5.894679884009147e-05,1
24477,0.3,6.361659844255504e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.51,0.9979832953140397,1
24477,0.28,6.246093028434391e-05,1
24477,0.01,6.040087118054132e-05,1
24477,0.02,6.12421687988532e-05,1
24477,0.23,5.686939452433379e-05,1
24477,0.02,5.920709589784858e-05,1
24477,0.29,6.451872331660303e-05,1
24477,0.45,6.527895866468521e-05,1
24477,0.18,0.0007936884674840373,1
24477,0.0,6.0183201659881566e-05,1
24477,0.07,5.8134469023114607e-05,1
24477,0.04,5.8633634659074913e-05,1
24477,0.23,5.6909478257313066e-05,1
24477,0.0,6.016919108385413e-05,1
24477,0.28,6.183357314651529e-05,1
24477,0.0,6.0324850300977205e-05,1
24477,0.29,6.450367521282179e-05,1
24477,0.02,5.961440986016285e-05,1
24477,0.02,5.921583983781608e-05,1
24477,0.07,5.851456273175171e-05,1
24477,0.0,5.487468477718282e-05,1
24477,0.0,5.508596571459367e-05,1
24477,0.0,5.636886987824486e-05,1
24477,0.46,6.529213215715208e-05,1
24477,0.3,6.373982117500108e-05,1
24477,0.5,0.00021618569363800888,1
24477,0.0,5.586007074957725e-05,1
24477,0.0,5.379321387861147e-05,1
24477,0.07,5.812929170174362e-05,1
24477,0.02,6.108024826635835e-05,1
24477,0.28,6.225980413885297e-05,1
24477,0.28,6.431908551309824e-05,1
24477,0.05,6.147397744156615e-05,1
24477,0.53,0.9796568700536851,1
24477,0.02,5.965542709437699e-05,1
24477,0.17,5.726445551460395e-05,1
24477,0.0,5.4716971294226624e-05,1
24477,0.17,5.734629898003705e-05,1
24477,0.05,6.132062329062417e-05,1
24477,0.17,5.734715205392929e-05,1
24477,0.32,6.389665274364581e-05,1
24477,0.51,0.9916472276593619,1
24477,0.0,5.379224415225782e-05,1
24477,0.3,6.362208707442969e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.28,6.190235597448668e-05,1
24477,0.4,6.499667752360337e-05,1
24477,0.0,6.06800453825484e-05,1
24477,0.0,5.603415247947008e-05,1
24477,0.06,5.838684672980331e-05,1
24477,0.03,5.9517616029134774e-05,1
24477,0.03,5.979823724656394e-05,1
24477,0.02,5.972512080744675e-05,1
24477,0.0,6.005513428230349e-05,1
24477,0.02,6.121667726536307e-05,1
24477,0.0,5.6270724246173255e-05,1
24477,0.02,5.958685496520468e-05,1
24477,0.51,0.9979838834478584,1
24477,0.03,5.90855019643468e-05,1
24477,0.03,5.887867732013959e-05,1
24477,0.28,6.443435759833438e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.27,6.482942697801207e-05,1
24477,0.06,5.822632143502711e-05,1
24477,0.02,6.103723801055363e-05,1
24477,0.0,6.079326207782908e-05,1
24477,0.31,6.391832999306524e-05,1
24477,0.03,5.9496642863053895e-05,1
24477,0.07,5.806744327554755e-05,1
24477,0.45,6.527827733349357e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.0,6.052020893037568e-05,1
24477,0.0,5.580809384930252e-05,1
24477,0.07,5.7780746925172204e-05,1
24477,0.42,0.0007936884674840373,1
24477,0.0,6.0287862019426686e-05,1
24477,0.02,6.114994691720805e-05,1
24477,0.0,5.4392663601123335e-05,1
24477,0.07,5.7892201678314044e-05,1
24477,0.02,6.115533656030697e-05,1
24477,0.28,6.173118288895315e-05,1
24477,0.28,6.26972866974484e-05,1
24477,0.0,6.047825259893694e-05,1
24477,0.28,6.236432431158193e-05,1
24477,0.28,6.209438516648163e-05,1
24477,0.0,5.423764036099698e-05,1
24477,0.0,6.058001142015176e-05,1
24477,0.31,6.326072065050235e-05,1
24477,0.28,6.259705590520725e-05,1
24477,0.02,5.915830698911298e-05,1
24477,0.12,5.763014757273514e-05,1
24477,0.18,5.6572426291895684e-05,1
24477,0.0,5.99798589249356e-05,1
24477,0.28,6.464419606536869e-05,1
24477,0.0,5.384684497040616e-05,1
24477,0.07,5.812985850371427e-05,1
24477,0.0,5.650044727583643e-05,1
24477,0.31,6.332466992404265e-05,1
24477,0.05,5.849459407998507e-05,1
24477,0.03,5.878526528182804e-05,1
24477,0.02,5.967541971250281e-05,1
24477,0.28,6.206353446241049e-05,1
24477,0.03,5.905840303650078e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.28,6.242460332284382e-05,1
24477,0.28,6.204019039214677e-05,1
24477,0.02,5.966625887020078e-05,1
24477,0.23,5.6687415599439555e-05,1
24477,0.28,6.172029463561419e-05,1
24477,0.28,6.182076488402235e-05,1
24477,0.03,5.878737148287107e-05,1
24477,0.02,5.967619076100873e-05,1
24477,0.17,5.7206550742117975e-05,1
24477,0.03,5.9811189160087246e-05,1
24477,0.0,5.514257706696274e-05,1
24477,0.28,6.19603974969152e-05,1
24477,0.18,5.715840610783871e-05,1
24477,0.05,6.130604023407054e-05,1
24477,0.0,5.561654030921588e-05,1
24477,0.06,5.837084628070594e-05,1
24477,0.0,6.0052976080559965e-05,1
24477,0.0,5.478352324010973e-05,1
24477,0.0,6.0861103690450986e-05,1
24477,0.03,5.910474947750969e-05,1
24477,0.0,5.451914769064106e-05,1
24477,0.0,5.595601895698719e-05,1
24477,0.28,6.265359777747898e-05,1
24477,0.3,6.374093781149698e-05,1
24477,0.02,6.009319467821539e-05,1
24477,0.28,6.191432233063305e-05,1
24477,0.03,6.12542729912846e-05,1
24477,0.24,6.163933200437973e-05,1
24477,0.45,6.523242170044778e-05,1
24477,0.0,5.528463848348056e-05,1
24477,0.28,6.291895370654749e-05,1
24477,0.03,5.909473121735651e-05,1
24477,0.02,5.964958461592067e-05,1
24477,0.03,5.9374619902859524e-05,1
24477,0.03,5.9118758619734846e-05,1
24477,0.0,5.621200847206504e-05,1
24477,0.02,6.110746637774724e-05,1
24477,0.53,0.9980251002425113,1
24477,0.0,6.024666882391085e-05,1
24477,0.0,6.0442388427997884e-05,1
24477,0.07,5.803555174439744e-05,1
24477,0.0,6.0028130523476e-05,1
24477,0.28,6.213995931500577e-05,1
24477,0.03,5.913593881038919e-05,1
24477,0.03,5.884391850583863e-05,1
24477,0.28,6.190883070937014e-05,1
24477,0.17,5.724774819686555e-05,1
24477,0.05,6.135833792627971e-05,1
24477,0.31,6.345747666607618e-05,1
24477,0.5,7.925718840286859e-05,1
24477,0.0,6.0124553812915383e-05,1
24477,0.5,0.00010118830028555199,1
24477,0.28,6.42674290355352e-05,1
24477,0.23,5.709368584253178e-05,1
24477,0.0,5.6239514248744236e-05,1
24477,0.03,5.9365074591323466e-05,1
24477,0.28,6.424658971397344e-05,1
24477,0.0,6.0189040795395513e-05,1
24477,0.06,5.83342032419562e-05,1
24477,0.52,0.9979915642219253,1
24477,0.05,6.148353732018853e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.05,6.159384095674843e-05,1
24477,0.28,6.233860212197446e-05,1
24477,0.03,6.12606785138816e-05,1
24477,0.28,6.207941583725719e-05,1
24477,0.0,6.020691265046711e-05,1
24477,0.0,5.5905809622011286e-05,1
24477,0.03,5.9134321827799267e-05,1
24477,0.18,5.715418266377012e-05,1
24477,0.17,5.7197792766496405e-05,1
24477,0.0,5.608935383996835e-05,1
24477,0.28,6.208962960577184e-05,1
24477,0.0,6.0798933954074414e-05,1
24477,0.03,5.886357838407058e-05,1
24477,0.06,5.816621430021493e-05,1
24477,0.0,6.036352779564087e-05,1
24477,0.29,6.443816507519487e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.28,6.181212590552946e-05,1
24477,0.04,5.8524395417371105e-05,1
24477,0.0,5.406169925132808e-05,1
24477,0.0,5.3866310786884525e-05,1
24477,0.17,5.726545875599181e-05,1
24477,0.02,6.12385477023281e-05,1
24477,0.28,6.187142671491697e-05,1
24477,0.18,5.7176650100753506e-05,1
24477,0.28,6.420125825187806e-05,1
24477,0.51,0.9946116624342719,1
24477,0.28,6.188251051667195e-05,1
24477,0.06,5.836619537384973e-05,1
24477,0.29,6.46110373462387e-05,1
24477,0.31,6.32138669518574e-05,1
24477,0.3,6.363473400835398e-05,1
24477,0.07,5.814166499372368e-05,1
24477,0.0,5.379224415225782e-05,1
24477,0.4,0.0007936884674840373,1
24477,0.0,5.494545727685546e-05,1
24477,0.0,6.031939774032519e-05,1
24477,0.16,0.0007936884674840373,1
24477,0.26,6.16428149276296e-05,1
24477,0.31,6.394400225047216e-05,1
24477,0.0,5.5299712363631015e-05,1
24477,0.0,5.440521897545171e-05,1
24477,0.04,5.8569516945518646e-05,1
24477,0.29,6.448229050483897e-05,1
