commit_id,la,nd,ns,ent,nrev,rtime,self,ndev,age,app,rrexp,asawr,rsawr,pred,defective_prob,defect
03a41f863b160384593ef8df130f369a0c22d393,475,5,1,0.5997657147171198,17.0,16.53472222222222,0,51.0,1.4696296296296296,1.0,226.0,0.107514450867052,0.2462427745664739,True,0.866388543049313,True
3f54b6c053cfa464ad6d9e8883563d29dd6dfa1f,87,9,1,0.9297440068939894,4.0,8.189201388888888,0,87.0,0.3552138888888889,2.0,888.0,0.0288350634371395,0.9400230680507498,True,0.557552434057336,True
822ca02b836ea4ddc1717d984b81b1e7c3ca01dd,44,2,1,0.1564910629057015,5.0,52.31496527777778,0,40.0,2.671365740740741,3.0,1817.0,0.0523367757745492,0.3518291615613513,True,0.5678900297139008,True
856db7efad3dceda33423bb3708390475c37034c,1,3,1,0.6913698302025114,5.0,2.522650462962963,0,180.0,1.0572762345679014,3.0,2078.0,0.1527462946817785,0.3879686137750653,True,0.5680754635001561,True
f2252de974e1bf3b40f8dce0e768597e31ac2a05,131,1,1,0.0,8.0,13.229016203703702,0,1.0,17.16453703703704,3.0,2613.0,0.1238460198571677,0.5115833478488069,True,0.7238433422851842,True
f0ce71c23c786baf7c828d1fd147d70342593a10,337,2,1,0.6519598295845276,5.0,8.887465277777778,0,11.0,0.2233101851851852,3.0,898.0,0.0057142857142857,0.9417142857142856,True,0.6043060477359639,True
50c9199d6a83409e6cb5ebc3ca4eefce9a2f0531,129,6,1,0.7376141778888573,11.0,16.464606481481482,0,6.0,12.297246656378599,1.0,586.0,0.0094786729857819,0.7677725118483413,True,0.7242529079266178,True
a66867277f4e704fd89703245f644b161309e1ac,78,3,1,0.7053119234625896,6.0,22.469236111111112,0,4.0,5.727384259259259,4.0,1309.0,0.0147903253871585,0.2415173133808943,True,0.5488310667670777,True
5a8363adacec44e84a4f6d6e4fa24680b22072eb,105,3,1,0.9713459334305364,6.0,3.1855555555555557,0,130.0,3.866157407407407,2.0,1005.0,0.0020844189682126,0.2063574778530484,True,0.5700002563170703,True
b199471154cb4be2d7d9c89939bb31e90f3adff4,270,2,1,0.8356038276131503,15.0,71.8372800925926,0,144.0,1.0284375000000001,3.0,1937.0,0.0680791941646405,0.3747829107328934,True,0.8177898061996202,True
45f1c598b71945f0ea4bc26c21481762a22db9a7,268,7,1,0.3088396844619942,16.0,8.598437500000001,0,182.0,2.5740345293209876,2.0,1978.0,0.151709772608922,0.3659086964068738,True,0.8682949554378749,True
608c67439c8fcfa1a2fddd1087ca1fe998a8f9fd,128,2,1,0.6328438432263533,16.0,14.908310185185185,0,167.0,0.14582175925925925,2.0,1240.0,0.1521248915871639,0.2107545533391153,True,0.8012766698748911,True
1e90eb66ae999201a0b3d2e7409734c3e2f452d7,63,3,1,0.8762064154804641,9.0,37.969039351851855,0,130.0,1.949741512345679,9.0,2655.0,0.0001730702665282,0.3663897542402215,True,0.5022519117803037,True
d4c95bf099d9c2a0d76d2f3345eb97f304bd386b,52,5,1,0.4401860700279661,8.0,14.106388888888889,0,131.0,0.38939814814814816,2.0,1848.0,0.1247620695622079,0.3331026129088077,True,0.6955588732616911,True
e8440d1ee8da2cbf4304bbbc0bf43ce78d7a6d1f,197,3,1,0.8390900483631887,21.0,13.303657407407407,0,20.0,35.885555555555555,2.0,475.0,0.1936887921653971,0.4722524483133841,True,0.8130589917272822,True
d581c8655e876e86cbd7357eb3ba686017949e97,77,3,1,0.8303765110704656,3.0,0.34692129629629626,0,51.0,1.428304398148148,2.0,826.0,0.1304836895388076,0.8526434195725534,True,0.5070988615757497,True
d27895aab8878fbf0d1b51173aa932608f3d3d29,70,2,1,0.9312601174687224,9.0,13.745810185185185,0,25.0,3.058402777777778,2.0,1455.0,0.008124459809853,0.2681071737251512,True,0.7226608823511332,True
e3e4f4d9277c22654ce0dd9a1a0f44a67661e695,646,14,1,0.7513482591592189,18.0,40.84209490740741,0,64.0,5.668529449588479,2.0,484.0,0.1399132321041215,0.4544468546637744,True,0.8956530587387042,True
b6133c35dd587f6b01e8ec12757347b2767713a6,337,5,1,0.6958795118190628,13.0,20.468611111111112,0,12.0,0.28751157407407407,2.0,144.0,0.0176991150442477,0.1814159292035398,True,0.7639846744603058,True
262bdf68b45058fedffda614336d7e75a5b36d4a,404,5,1,0.6579731952588428,16.0,9.570324074074074,0,27.0,8.116269290123457,2.0,479.0,0.1948051948051948,0.4751082251082251,True,0.8305572328494595,True
9928edb42da42af3463d4a989a0797be46198908,433,2,1,0.7141667311676564,9.0,9.48013888888889,0,7.0,5.847685185185185,2.0,703.0,0.0259740259740259,0.8095238095238095,True,0.7271569394418198,True
d2a5c0f982e8e4f9fbdce17b90925b8d8df56c75,1450,10,1,0.8485846601880049,11.0,11.438506944444443,0,15.0,2.592076903292181,2.0,788.0,0.168103448275862,0.8362068965517241,True,0.9264844801378153,True
5c2339440a499fb8b86e38893f245b9f02395016,152,4,1,0.868279111291077,36.0,165.4375,0,57.0,3.5004794973544975,6.0,940.0,0.0022296544035674,0.955406911928651,True,0.9337557535258452,True
14cf5454fb7d15bbf4a1bfe2f0e75a3135430ca3,11,4,1,0.7456573285181993,4.0,3.041377314814815,0,125.0,13.010289351851853,2.0,1974.0,0.1522562866000689,0.379607302790217,True,0.5651903751987247,True
0fb40ceb78c0b35e677b3f2305a6d2477bda0b43,47,2,1,0.6218214031283751,9.0,39.567708333333336,0,19.0,23.480439814814815,4.0,1733.0,0.0534364261168384,0.3414089347079038,True,0.5758743381352779,True
106bf560e291b9b8a0690680170db575086e04b3,678,6,1,0.8061089440828298,15.0,19.16027777777778,0,56.0,28.848858989197527,1.0,109.0,0.0033185840707964,0.1084070796460177,True,0.8061968418359476,True
a10fdea3f580bc1c9ef6ae29f4c2ff404d84464e,271,1,1,0.8602890152915603,4.0,9.013275462962964,0,9.0,10.658906893004117,2.0,1282.0,0.1245710363761153,0.2352436513383665,True,0.610354930279888,True
8e575be75c80ea71a6ad8fb73e6ace1ed708938f,142,4,1,0.8529086079430075,11.0,10.808993055555556,0,104.0,3.0224797453703705,3.0,1634.0,0.0042859591976684,0.1758957654723127,True,0.7371531761152068,True
4389f2292a0177c8eedc0a398ceb3c5535a9ef82,56,7,1,0.8294432066636976,12.0,10.80935185185185,0,238.0,1.4752803497942386,3.0,747.0,0.0044566335275968,0.1427836818649297,True,0.6098072313067688,True
f1e55f6d5f80d5a92e5ab8c625f575278cd2dfab,43,5,1,0.8976830274535595,6.0,1.9920023148148147,0,131.0,9.152631172839508,3.0,1086.0,0.0059931506849315,0.1780821917808219,True,0.5065736473978285,True
bdf6e2b5f853b0608dfb81b0d0489b469ead5fd2,230,3,1,0.7147841826016248,29.0,169.50326388888888,0,43.0,1.7405902777777778,2.0,856.0,0.0043907793633369,0.8704720087815587,True,0.9337428237809888,True
5218f32f59f68b948c7b13e0364f3e783b5ab3ba,4,2,1,0.7219280948873623,1.0,1.3050925925925927,0,28.0,17.731342592592593,2.0,2214.0,0.1125748502994012,0.4068434559452523,True,0.5320539041888909,True
7523489e856e637dc6af23638568f4700980360f,228,5,1,0.8748820167283924,5.0,8.721967592592593,0,27.0,0.832578125,2.0,810.0,0.024070021881838,0.8172866520787746,True,0.6197159420693555,True
d413c236edf0a65a08bc8008d22643e2575ee2b7,72,1,1,0.9701053807171076,6.0,23.78554398148148,0,0.0,0.0,2.0,1323.0,0.0172502134927412,0.24133219470538,True,0.6533318438168388,True
370644276487d378ab67c29faac8d15a5083e192,148,4,1,0.6878478617338715,9.0,41.659988425925924,0,61.0,4.498356481481482,3.0,468.0,0.0065573770491803,0.4918032786885246,True,0.5655826275681672,True
046c4ed223f0a60ade90b0fff92625ab7e6a6ab2,59,3,1,0.8770878122080994,7.0,10.495775462962962,0,20.0,2.904560185185185,1.0,295.0,0.0054525627044711,0.3129770992366412,True,0.6017481195478752,True
17c4fd71038b0603bf4f0035e46fc0ff1bc517f7,2288,3,1,0.8098449994007378,16.0,55.53888888888889,0,50.0,10.779275793650791,2.0,451.0,0.017391304347826,0.4706521739130435,True,0.9672361431339099,True
d72848c9afba40d21235a4e95cf8e69549290dca,29,2,1,0.6655788058453865,11.0,1.6806828703703705,0,11.0,6.639386574074074,4.0,729.0,0.0039525691699604,0.8260869565217391,True,0.6020546873239032,True
ed69db62249811661392570d15c3ca093d2777e4,158,3,1,0.8651106404707474,2.0,3.23818287037037,0,54.0,0.4489351851851852,2.0,936.0,0.0043383947939262,0.9392624728850324,True,0.5156473728571492,True
60a91f475a352e5e86bbd07b510cb32874110fef,441,10,1,0.7497988160880357,11.0,6.416712962962962,1,275.0,0.9632009863123994,1.0,830.0,0.153453555631167,0.153453555631167,True,0.7478559606549051,True
281e2a10628eb394b6b905286070c4f25ce9f134,16,2,1,0.6722948170756379,2.0,1.9991319444444444,0,28.0,2.701041666666667,3.0,2312.0,0.0005098572399728,0.2943575798776343,True,0.5851813980906148,True
1ed00ab0e91869202d185f412f5d6d9aba9b8b18,31,3,1,0.9672093250869436,2.0,1.9420023148148147,0,152.0,3.824600694444445,3.0,2153.0,0.2533129459734964,0.2624872579001019,True,0.5158651689469295,True
fe7198a6ecf45edd8b5ca2030586c746f204fe3f,233,5,1,0.6789789546162098,9.0,8.922662037037037,0,33.0,3.085969907407407,2.0,483.0,0.1978609625668449,0.481283422459893,True,0.6710893942970524,True
d91bc54749fa4ffdda203db5ad88dc4f20c72eb8,511,6,1,0.8396658461916676,28.0,56.17508101851852,0,11.0,1.3685962301587302,2.0,810.0,0.0038022813688212,0.8365019011406845,True,0.9619685158280293,True
1a2a692b79cefd1fc7e743e8e616292107afacdf,446,2,1,0.6210345949793745,8.0,20.59023148148148,0,2.0,1.4946440972222224,2.0,462.0,0.01931330472103,0.4753218884120171,True,0.6943417473074597,True
14dc194af688a18b254aea761beb586214c56224,400,2,1,0.7426692272452833,9.0,40.70380787037037,0,2.0,0.000787037037037037,2.0,463.0,0.0203644158628081,0.4758842443729904,True,0.7049114122827949,True
d8fcf93c91c856c3e895a85df6fb8fddac8e715d,2270,6,1,0.8134494538653505,39.0,177.63642361111113,0,66.0,0.001310916179337232,3.0,392.0,0.0010695187165775,0.4032085561497326,True,0.9962366665386666,True
d79861560bafce63ff807b10cb435fd59e7becaa,1114,8,1,0.9051167858330648,25.0,29.122256944444445,0,55.0,1.5581206597222224,2.0,484.0,0.0416666666666666,0.4914529914529914,True,0.9684283551526487,True
b058b00c5fd58a4b820555a1788d019cdf1d1531,103,8,1,0.916740347113518,9.0,3.069675925925926,0,211.0,3.162597853535353,2.0,1265.0,0.0011878499915153,0.2460546410996097,True,0.6591399594323789,True
8db14390d418561f7c372902a4a383dc9047603c,69,1,1,0.9760206482366148,19.0,20.75636574074074,0,186.0,2.709554398148148,4.0,1703.0,0.0081424936386768,0.3204410517387616,True,0.8086559430146711,True
0278a38153f9649aab1cc641bfabd8d5738d2d8c,43,5,1,0.92149311369008,31.0,11.258414351851853,0,57.0,3.0599074074074077,7.0,1261.0,0.0010672358591248,0.9210245464247598,True,0.9125783680510141,True
4cdccd69a45aec19d547c10f29f61359b69ad6c1,170,18,1,0.9074291280228446,10.0,103.85900462962962,0,26.0,4.189591888083736,7.0,632.0,0.0074626865671641,0.6343283582089553,True,0.5005603779711232,True
d4e5b87d3f4f23d7c8f8f62e85aa5b75f77f7bd5,74,2,1,0.3505638206818656,12.0,23.932199074074074,0,21.0,26.064513888888886,2.0,1466.0,0.0164156371636486,0.2633271281096632,True,0.70195074897969,True
035f05eb531cb8dd805685272d46ecd8cb0ad2b3,13,1,1,0.0,2.0,0.32100694444444444,0,20.0,13.463993055555555,3.0,2294.0,0.0265561569688768,0.2887347767253044,True,0.5221703786575395,True
a2dca1ffc3e6ba81862c0eff625b620f3f175690,1836,2,1,0.6383334286359571,14.0,47.48586805555556,0,1.0,0.8424855324074074,2.0,949.0,0.0212765957446808,0.9404255319148936,True,0.9583428899976223,True
564f8d140fd8a968e55b1aee57200b9f015bee6d,147,2,1,0.6776627162176163,8.0,16.123761574074074,0,3.0,10.995324074074075,4.0,962.0,0.002125398512221,0.946865037194474,True,0.5586112428926592,True
d632b66dc8b701ca777af4335b6505b4c4cd7828,133,6,1,0.7355812661609159,3.0,1.9591666666666667,0,12.0,7.538761574074074,2.0,849.0,0.1845018450184501,0.8708487084870848,True,0.5328466097925438,True
3fd7857a36f90cc28f3869139511ec4e82b50d92,861,8,1,0.8700448884306166,24.0,126.62717592592593,1,93.0,3.7387871334876537,1.0,314.0,0.3234358430540827,0.3234358430540827,True,0.9399749636141219,True
026d50f718a7ebd61669f885c0b9556066041540,86,14,1,0.9260772983203536,11.0,38.51305555555556,0,226.0,1.0866445707070709,3.0,1434.0,0.0125126817720662,0.258369969563747,True,0.6896046602205401,True
fbbf79f6cadbb1d2b7ce615e9fdb9a0e0f114729,440,5,1,0.5889475957812765,5.0,9.607407407407408,0,44.0,1.4091921296296297,4.0,963.0,0.0052910052910052,0.9470899470899472,True,0.5867484884058002,True
f614417f11c4b936e517f0da449038f6a2ca35d4,1377,6,1,0.6374476129740757,11.0,84.19619212962964,0,14.0,5.226388888888889,2.0,713.0,0.22992700729927,0.4671532846715328,True,0.8920289162768772,True
dabbb1bfc567b06573b55a3e250cd3d5d98ade16,27,5,1,0.5310427022685817,5.0,0.6553356481481482,0,13.0,6.992928240740741,3.0,1180.0,0.3416370106761566,0.4483985765124555,True,0.5442346240137256,True
f702fe7e30e4021895dac8e7ab243e5192f8182d,46,3,1,0.7246068860771634,6.0,13.365023148148149,0,57.0,1.291431327160494,3.0,1040.0,0.0010471204188481,0.9403141361256544,True,0.5471711551557112,True
d61eb32eeeaf213912383fb14bf86f2511518943,13,2,1,0.9952467469708334,4.0,5.025277777777778,0,31.0,5.509108796296296,3.0,1810.0,0.0005059021922428,0.3264755480607083,True,0.5774500671939189,True
d039736aea3def9015c8c4b1277a3115a63a211a,156,13,1,0.8464760571618295,9.0,56.00201388888889,0,211.0,0.912421875,2.0,1642.0,0.0133175994605529,0.3083277140930546,True,0.7088687724646472,True
f4c8a1831402cd4d48b2876e0b223f855020d896,66,13,1,0.8755658932321295,14.0,69.07648148148148,0,24.0,2.654757771164021,2.0,386.0,0.0034965034965034,0.3251748251748251,True,0.7516455019165302,True
fccf0ca795f7c7a5991af715734de344e8be8fde,139,1,1,0.0,4.0,40.737870370370366,0,0.0,0.0,2.0,1821.0,0.057417073581411,0.3328843239602627,True,0.636167480411113,True
c6869914d631ffbbee46d46fcb54324e5f993309,26,2,1,0.6409441847875287,8.0,7.091435185185186,0,5.0,12.03265625,6.0,1838.0,0.0393939393939393,0.206060606060606,True,0.5382782237853556,True
16a9853fe3924ccaf987b2a1628f27bb9c03b950,48,2,1,0.7925235284915371,9.0,32.496006944444446,0,24.0,9.869293981481482,7.0,3369.0,0.0020181634712411,0.446686848301379,True,0.6797280501763246,True
f66de80e38bcfbc29228ea19ffc96fbf34aad0ba,67,3,1,0.6023653284988031,13.0,68.03685185185185,0,66.0,1.4809953703703702,4.0,506.0,0.0062240663900414,0.4854771784232365,True,0.5981047179327631,True
01a44568cc60bb5a6dd7b55d69b20bba57d1b94b,28,2,1,0.2163969324512646,6.0,43.857395833333335,0,21.0,4.0001388888888885,5.0,2876.0,0.0198252688172043,0.4094422043010752,True,0.6311370578116444,True
4f786dc1d33f35fca2c57b12820e3f9697bfbd16,26,1,1,0.0,6.0,37.77005787037037,0,2.0,0.0,4.0,1653.0,0.0199899210482109,0.2946413572988409,True,0.5570152678150077,True
137a1cd9c1df3026f0b7faa10bb10517916f5756,24,5,1,0.9690244598200224,10.0,29.31971064814815,0,109.0,4.847162905092593,4.0,1192.0,0.0394626364399664,0.2297229219143576,True,0.5912752305712151,True
4ea6dfd0b1140e437703128bf52d65dbd2751751,6,2,1,0.9182958340544896,3.0,3.8774305555555557,0,8.0,0.022037037037037036,2.0,863.0,0.0144329896907216,0.8391752577319588,True,0.5159646670486022,True
4b386ad5cf1ddbc6c8c2c541a96d74311648a607,54,2,1,0.9182958340544896,7.0,50.54471064814815,0,7.0,0.03359953703703704,3.0,977.0,0.015447991761071,0.9464469618949536,True,0.5788804857378729,True
7f1b0946a843deec3a4a4a9261456c7432999edb,649,11,1,0.8171222484058348,2.0,2.0403125,0,102.0,0.5337797925240054,2.0,491.0,0.0359342915811088,0.4856262833675565,True,0.6105811879440267,True
010bd1f392e67a6fcd276593b8c79acfe41d1cc7,111,2,1,0.976210142437301,12.0,206.46185185185186,0,5.0,12.252505787037038,5.0,1097.0,0.0265780730897009,0.9102990033222592,True,0.5211597568898696,True
cb0df591a9508e863ad5d5d71190eca349dc551f,421,7,1,0.8212114652758985,11.0,206.46195601851852,0,18.0,0.03671085858585859,6.0,1111.0,0.0298013245033112,0.9172185430463576,True,0.5942271095756171,True
12c8ea8569a64e0688544db18da1946e4a3ffd82,54,1,1,0.8524051786494786,2.0,28.275185185185183,0,0.0,0.0,3.0,2395.0,0.0583109919571045,0.4185656836461126,True,0.6131467642387203,True
ca85d237e236f46881dc2c57a589a33e4605917d,145,7,1,0.8740193415713116,2.0,0.4845023148148148,0,35.0,1.9119642857142856,2.0,969.0,0.2487257900101936,0.9378185524974516,True,0.541546015454511,True
77aee9e71523c543286d05a2f553d4a30778d17c,71,4,1,0.5206164656392177,14.0,72.62192129629629,0,9.0,7.650081018518519,2.0,488.0,0.006514657980456,0.4723127035830619,True,0.7070364641736168,True
85b8ef62da3ae13923ebf449da3dcb3da224adb1,119,2,1,0.5916727785823275,2.0,13.506319444444443,0,3.0,3.3855555555555554,1.0,825.0,0.0010152284263959,0.7969543147208121,True,0.5335910239016306,True
d4b024ad7d64a854072517eef47b059c93bdfdd3,2282,6,2,0.6168705279401597,5.0,13.959594907407407,0,41.0,1.508718894675926,2.0,362.0,0.1140350877192982,0.554093567251462,True,0.8986978222714693,True
cf5645fdee2dfb9fc0e34b0355fa8c1e97758ced,194,3,1,0.8843211988572586,10.0,12.661886574074074,0,104.0,0.8990715020576131,2.0,812.0,0.0006674453529117,0.1396629400967795,True,0.6888661386921724,True
6492712ba1c1bba6a97deb1c751a2a1bdaf15ab4,35,1,1,0.0,11.0,63.89520833333333,0,40.0,11.921493055555556,5.0,2462.0,0.0014990006662225,0.4573617588274484,True,0.6565087210138952,True
607acb33be18f0e508329f3c8514061322d294a9,1240,6,1,0.8470035987204776,11.0,62.94241898148149,0,35.0,8.351873070987654,3.0,222.0,0.0359028511087645,0.1689545934530095,True,0.8252372015790341,True
576a56cc043f741d14ea68e3ff9a81d39c1846f8,78,3,1,0.5791960706739973,4.0,3.872361111111111,0,5.0,0.10263888888888889,3.0,856.0,0.1729559748427672,0.8333333333333334,True,0.5135805617455634,True
c586d635387e9baa3c0857afb56d05137fcddd7c,82,2,1,0.9319768034482429,10.0,85.33547453703704,0,55.0,0.7138078703703704,7.0,2523.0,0.0628115653040877,0.3163841807909605,True,0.6188157678712847,True
be23b19905a9e500fa4b14c43b9492f4b43e9828,1403,7,1,0.6641800255663707,11.0,13.249305555555557,0,32.0,2.3820632716049377,2.0,525.0,0.0441640378548895,0.4931650893796004,True,0.9047079436205882,True
8b9d6f6fedbbd47932cd672f51d4db7031724e84,37,3,1,0.9288839945502066,14.0,6.741608796296297,0,135.0,0.300516975308642,2.0,956.0,0.0003316749585406,0.1628524046434494,True,0.7484403248335472,True
6a5b3f4dd65e6b94c9909b5351d100a8e7b4ae35,14,1,1,0.0,14.0,75.2795949074074,0,14.0,10.742314814814813,2.0,559.0,0.256797583081571,0.3625377643504531,True,0.660431237022458,True
4757ccfc8eb10bee756deb36c72d7a7ca37bdbff,109,3,1,0.7653965769125552,4.0,7.666851851851852,0,3.0,0.9588310185185186,2.0,1356.0,0.2582582582582582,0.3513513513513513,True,0.6223890967634139,True
eb87f1fae8f13c7ab09c9fec56bbfa1fdfdf17fc,563,11,1,0.8164037249033774,12.0,23.111574074074074,0,64.0,5.487188390313391,2.0,434.0,0.2025183630640084,0.4260230849947534,True,0.798187903959509,True
f0a9b31d90532dd278c12572767c3874648dcaec,116,2,1,0.9335753510263798,12.0,14.156458333333333,0,42.0,4.143472222222222,2.0,811.0,0.064804099851215,0.1335757976525045,True,0.729153731948653,True
1a5c23a2810d4c887d1239eeab09dd9904892c8e,136,2,1,0.9885633053127398,3.0,10.451597222222222,0,38.0,2.3300810185185186,3.0,1671.0,0.0654112983151635,0.3506772381896267,True,0.5725942915502872,True
b3a012e958a0fcf5b04ba470b194bc03a48673ce,22,2,1,0.7062740891876007,1.0,7.795347222222222,0,28.0,0.5316898148148148,5.0,3139.0,0.0166749215783391,0.440151890374773,True,0.5706798218048309,True
4e3fa390b13d7c0509e72f43c4cf24ca1a6bd14d,480,2,1,0.6097096403220653,1.0,0.9932754629629629,0,3.0,2.253599537037037,2.0,383.0,0.2487562189054726,0.3621890547263681,True,0.5219521717860485,True
028cca90c7c5e2b17205740d9198cbb443e6a2b2,66,4,1,0.8108512147480971,6.0,11.480671296296295,0,12.0,2.834120370370371,2.0,723.0,0.0028901734104046,0.7601156069364162,True,0.586919535487294,True
6c4b89a2ad51f92707acc01908b63bc507ad8fe7,137,2,1,0.8973703940484126,16.0,32.47978009259259,0,16.0,4.408518518518519,7.0,2351.0,0.0683352544047423,0.2609912728470278,True,0.779827291860142,True
e1f04d8ef1d7dec03d71fb6e9ad13f759e1082a0,92,8,1,0.8882971135208867,1.0,0.48762731481481486,0,117.0,4.07900462962963,3.0,2075.0,0.2037860082304526,0.2307818930041152,True,0.5373703605378474,True
19953cee68092fa93490320d0ebcac3cf19f5fac,101,5,1,0.5662243745473795,3.0,3.1197916666666665,0,196.0,0.8457060185185186,2.0,1890.0,0.1503536765915446,0.3303174864286889,True,0.5620912595065218,True
c53b0f66802ed82fea8c637f0138c0a01e159efa,24,2,1,0.9182958340544896,16.0,12.456874999999998,0,42.0,0.6552893518518519,4.0,2742.0,0.0032873109796186,0.4273504273504273,True,0.870111421974485,True
a4b5502904b72f3503d70104c1d1296cf6f7d30e,100,10,1,0.9415153174988752,2.0,4.453090277777778,0,99.0,18.326803560025542,3.0,1959.0,0.2035485460818137,0.2053556760308855,True,0.5177007304734059,True
acc1c076149f45502e41828831f12cbac5fa422a,9,1,1,0.7896900821428475,2.0,3.065,0,14.0,3.1033526234567907,2.0,1897.0,0.151057897326554,0.330654420206659,True,0.5836628586172743,True
39d117904783ed5cc3137b4371c087f33077a553,22,7,1,0.8306676693138435,5.0,3.1957175925925925,0,180.0,0.02625,2.0,1899.0,0.151311475409836,0.3308196721311475,True,0.6234046646744994,True
18c3ac4a8935b9997dbb55181d5dbb5232ef2c27,170,7,1,0.7319892458321315,11.0,131.64105324074075,0,41.0,0.5913035300925926,10.0,4315.0,0.036387477462711,0.656121947221767,True,0.7244049215576089,True
6bb5c7302f67d130af2c92da0e1b98164ca46697,61,2,1,0.961236604722876,4.0,1.399340277777778,0,33.0,17.4584375,2.0,1314.0,0.0684572551588601,0.2466426465771372,True,0.5331168332216287,True
5d84150eeaaf8539686989c418e36e1877cef42e,35,3,1,0.8186857965137637,12.0,85.38707175925926,0,68.0,2.5970138888888887,2.0,1476.0,0.0686097920419191,0.2818077615850663,True,0.7335193661797839,True
0e3d2622ae7e1fce85cda1e7451bcc932d116fbf,63,2,1,0.668127333843614,21.0,70.49866898148149,0,152.0,3.230578703703704,3.0,754.0,0.001636929120969,0.1239155344573579,True,0.791381658373982,True
ae6b7642e8d32ef5fa75cdcfe55be23c052fd547,213,4,1,0.6923978370528308,10.0,21.509340277777778,0,46.0,33.59978266460905,1.0,834.0,0.0048496605237633,0.7866149369544132,True,0.643395337112235,True
